"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"821","Non Fire Disturbances","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,70090,0.2,32.073184
"822","Non Fire Disturbances","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",1015,316460,0.9,921.088476
"823","Non Fire Disturbances","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,606,0,1.7638236
"824","Non Fire Disturbances","10540_22",0.013193,"Southern Rocky Mountain Ponderosa Pine Woodland",884,5991,0,79.039263
"825","Non Fire Disturbances","10540_29",0.0340586,"Southern Rocky Mountain Ponderosa Pine Woodland",1253,242207,0.7,8249.2313302
"826","Non Fire Disturbances","10541_27",0.062709,"Southern Rocky Mountain Ponderosa Pine Woodland - South",1477,84453,0.2,5295.963177
"827","Non Fire Disturbances","10550_15_28",0.0040274,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1153,5231487,14.5,21069.2907438
"828","Non Fire Disturbances","10550_16_23_24",0.0045514,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1016,32837,0.1,149.4543218
"829","Non Fire Disturbances","10550_21_22",0.0112616,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",885,310,0,3.491096
"830","Non Fire Disturbances","10550_27",0.0039444,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1479,18,0,0.0709992
"831","Non Fire Disturbances","10550_29",0.0023698,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1254,97169,0.3,230.2710962
"832","Non Fire Disturbances","10560_15_28",0.0039256,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1154,151034,0.4,592.8990704
"833","Non Fire Disturbances","10560_16_23",0.0045588,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1017,970,0,4.422036
"834","Non Fire Disturbances","10570_23",0.0017558,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",1018,538,0,0.9446204
"835","Non Fire Disturbances","10570_28",0.0017636,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",1155,89507,0.2,157.8545452
"836","Non Fire Disturbances","10570_29",0.0017876,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",1256,8,0,0.0143008
"837","Non Fire Disturbances","10590_24_28",0.0120892,"Southern Rocky Mountain Pinyon-Juniper Woodland",1156,39028,0.1,471.8172976
"838","Non Fire Disturbances","10590_24_28",0.0120892,"Southern Rocky Mountain Pinyon-Juniper Woodland",1122,476,0,5.7544592
"839","Non Fire Disturbances","10590_25",0.0003486,"Southern Rocky Mountain Pinyon-Juniper Woodland",1346,85120,0.2,29.672832
"840","Non Fire Disturbances","10590_27_33",0.0343058,"Southern Rocky Mountain Pinyon-Juniper Woodland",1480,245585,0.7,8424.989893
"841","Non Fire Disturbances","10590_27_33",0.0343058,"Southern Rocky Mountain Pinyon-Juniper Woodland",1406,51,0,1.7495958
"842","Non Fire Disturbances","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1347,26,0,0.0084552
"843","Non Fire Disturbances","10610_20_29",0.0026144,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1257,19389,0.1,50.6906016
"844","Non Fire Disturbances","10610_22_27_28",0.0051238,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1157,4466687,12.4,22886.4108506
"845","Non Fire Disturbances","10610_22_27_28",0.0051238,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",887,566,0,2.9000708
"846","Non Fire Disturbances","10610_22_27_28",0.0051238,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1481,828,0,4.2425064
"847","Non Fire Disturbances","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1019,106906,0.3,35.1934552
"848","Non Fire Disturbances","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,10,0,0.003292
"849","Non Fire Disturbances","10612_16_23",0.0023892,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",1020,106252,0.3,253.8572784
"850","Non Fire Disturbances","10620_10_19_21_29_31",0.002914,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1258,6572,0,19.150808
"851","Non Fire Disturbances","10620_16_23",0.0033248,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1021,7651,0,25.4380448
"852","Non Fire Disturbances","10620_22_28",0.008203,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",888,311,0,2.551133
"853","Non Fire Disturbances","10620_22_28",0.008203,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1158,168,0,1.378104
"854","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,874,0,43.8618648
"855","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,111,0,5.5705572
"856","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1159,994,0,49.8840888
"857","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1482,26,0,1.3048152
"858","Non Fire Disturbances","10660_16_23_24",0.0099534,"Inter-Mountain Basins Mat Saltbush Shrubland",1023,14,0,0.1393476
"859","Non Fire Disturbances","10660_22",0.009987,"Inter-Mountain Basins Mat Saltbush Shrubland",889,1921,0,19.185027
"860","Non Fire Disturbances","10660_29",0.0532178,"Inter-Mountain Basins Mat Saltbush Shrubland",1259,2226,0,118.4628228
"861","Non Fire Disturbances","10700_10_19_28",0.009544,"Rocky Mountain Alpine Dwarf-Shrubland",1160,10286,0,98.169584
"862","Non Fire Disturbances","10720_28",0.000836,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",388,70040,0.2,58.55344
"863","Non Fire Disturbances","10740_25_26",0.0151838,"Chihuahuan Creosotebush Desert Scrub",1348,497,0,7.5463486
"864","Non Fire Disturbances","10750_25",0.0398198,"Chihuahuan Mixed Salt Desert Scrub",1349,449,0,17.8790902
"865","Non Fire Disturbances","10770_25_26",0.0044694,"Chihuahuan Succulent Desert Scrub",1350,1209,0,5.4035046
"866","Non Fire Disturbances","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,247,0,3.3015502
"867","Non Fire Disturbances","10801_21_22_28",0.0022298,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",1161,817776,2.3,1823.4769248
"868","Non Fire Disturbances","10801_21_22_28",0.0022298,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",891,7231,0,16.1236838
"869","Non Fire Disturbances","10802_21_22_28",0.0068404,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",892,163845,0.5,1120.765338
"870","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2712,514,0,3.1167932
"871","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2716,5,0,0.030319
"872","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,89339,0.2,532.2638942
"873","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,39019,0.1,232.4673982
"874","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,1715,0,10.217627
"875","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1162,19067,0.1,1043.3881874
"876","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,1836,0,100.4699592
"877","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,46,0,2.5172212
"878","Non Fire Disturbances","10810_22",0.0523296,"Inter-Mountain Basins Mixed Salt Desert Scrub",893,0,0,0
"879","Non Fire Disturbances","10810_27_33",0.0496346,"Inter-Mountain Basins Mixed Salt Desert Scrub",1408,83,0,4.1196718
"880","Non Fire Disturbances","10810_27_33",0.0496346,"Inter-Mountain Basins Mixed Salt Desert Scrub",2718,8862,0,439.8618252
"881","Non Fire Disturbances","10850_29_30",0.1161796,"Northwestern Great Plains Shrubland",1261,7874,0,914.7981704
"882","Non Fire Disturbances","10860_13_16_17_18_21_23",0.0049896,"Rocky Mountain Lower Montane-Foothill Shrubland",1028,286716,0.8,1430.5981536
"883","Non Fire Disturbances","10860_27_31_33",0.0068002,"Rocky Mountain Lower Montane-Foothill Shrubland",1409,29051,0.1,197.5526102
"884","Non Fire Disturbances","10860_27_31_33",0.0068002,"Rocky Mountain Lower Montane-Foothill Shrubland",1485,8196,0,55.7344392
"885","Non Fire Disturbances","10860_28",0.0065338,"Rocky Mountain Lower Montane-Foothill Shrubland",1163,239078,0.7,1562.0878364
"886","Non Fire Disturbances","10860_29",0.003454,"Rocky Mountain Lower Montane-Foothill Shrubland",1262,27718,0.1,95.737972
"887","Non Fire Disturbances","10861_22",0.0048752,"Rocky Mountain Lower Montane-Foothill Shrubland - No True Mountain Mahogany",894,3407,0,16.6098064
"888","Non Fire Disturbances","10862_22",0.003458,"Rocky Mountain Lower Montane-Foothill Shrubland - True Mountain Mahogany",895,321,0,1.110018
"889","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",389,2644,0,20.2805376
"890","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",1029,415,0,3.183216
"891","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",1129,1,0,0.0076704
"892","Non Fire Disturbances","10940_27_33",0.8671586,"Western Great Plains Sandhill Steppe",1410,79,0,68.5055294
"893","Non Fire Disturbances","10940_27_33",0.8671586,"Western Great Plains Sandhill Steppe",1486,2757,0,2390.7562602
"894","Non Fire Disturbances","11002_25",0.0160272,"Chihuahuan Mixed Desert and Thorn Scrub - Shrubland",1356,1128,0,18.0786816
"895","Non Fire Disturbances","11003_25",0.0152404,"Chihuahuan Mixed Desert and Thorn Scrub - Steppe",1357,5079,0,77.4059916
"896","Non Fire Disturbances","11020_28",0.0108756,"Colorado Plateau Pinyon-Juniper Shrubland",1164,459,0,4.9919004
"897","Non Fire Disturbances","11040_23_24",0.0140878,"Mogollon Chaparral",1032,354,0,4.9870812
"898","Non Fire Disturbances","11040_23_24",0.0140878,"Mogollon Chaparral",1131,0,0,0
"899","Non Fire Disturbances","11160_15_25",0.0057304,"Madrean Juniper Savanna",1363,8,0,0.0458432
"900","Non Fire Disturbances","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",1035,22491,0.1,18.0962586
"901","Non Fire Disturbances","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,1452,0,1.1682792
"902","Non Fire Disturbances","11170_29",0.0168722,"Southern Rocky Mountain Ponderosa Pine Savanna",1264,24427,0.1,412.1372294
"903","Non Fire Disturbances","11170_33",0.160108,"Southern Rocky Mountain Ponderosa Pine Savanna",1413,695,0,111.27506
"904","Non Fire Disturbances","11171_27",0.1406812,"Southern Rocky Mountain Ponderosa Pine Savanna - South",1490,57,0,8.0188284
"905","Non Fire Disturbances","11172_27",0.1563014,"Southern Rocky Mountain Ponderosa Pine Savanna - North",1491,1587,0,248.0503218
"906","Non Fire Disturbances","11190_24_25",0.0049516,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,94488,0.3,467.8667808
"907","Non Fire Disturbances","11190_24_25",0.0049516,"Southern Rocky Mountain Juniper Woodland and Savanna",1136,1,0,0.0049516
"908","Non Fire Disturbances","11190_27",0.005335,"Southern Rocky Mountain Juniper Woodland and Savanna",1492,29372,0.1,156.69962
"909","Non Fire Disturbances","11190_28",0.0049842,"Southern Rocky Mountain Juniper Woodland and Savanna",1168,8815,0,43.935723
"910","Non Fire Disturbances","11210_25",0.0165174,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1365,7067,0,116.7284658
"911","Non Fire Disturbances","11210_27",0.0264426,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1493,0,0,0
"912","Non Fire Disturbances","11220_25",0.0046848,"Chihuahuan Gypsophilous Grassland and Steppe",1366,98,0,0.4591104
"913","Non Fire Disturbances","11250_20_29_30_31_33",0.1116394,"Inter-Mountain Basins Big Sagebrush Steppe",1265,336796,0.9,37599.7033624
"914","Non Fire Disturbances","11250_20_29_30_31_33",0.1116394,"Inter-Mountain Basins Big Sagebrush Steppe",1407,301,0,33.6034594
"915","Non Fire Disturbances","11250_6_12_13_15_16_17_18_23_24_25_28",0.022935,"Inter-Mountain Basins Big Sagebrush Steppe",390,669,0,15.343515
"916","Non Fire Disturbances","11250_6_12_13_15_16_17_18_23_24_25_28",0.022935,"Inter-Mountain Basins Big Sagebrush Steppe",1036,91,0,2.087085
"917","Non Fire Disturbances","11250_6_12_13_15_16_17_18_23_24_25_28",0.022935,"Inter-Mountain Basins Big Sagebrush Steppe",1169,10,0,0.22935
"918","Non Fire Disturbances","11260_20_29_33",0.0156926,"Inter-Mountain Basins Montane Sagebrush Steppe",1266,566031,1.6,8882.4980706
"919","Non Fire Disturbances","11260_20_29_33",0.0156926,"Inter-Mountain Basins Montane Sagebrush Steppe",1414,43179,0.1,677.5907754
"920","Non Fire Disturbances","11260_22",0.0048524,"Inter-Mountain Basins Montane Sagebrush Steppe",898,273656,0.8,1327.8883744
"921","Non Fire Disturbances","11260_6_12_17_18_28",0.003889,"Inter-Mountain Basins Montane Sagebrush Steppe",1170,1428792,4,5556.572088
"922","Non Fire Disturbances","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,177769,0.5,716.6935004
"923","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1367,18178,0.1,2048.6896848
"924","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,129,0,14.5385064
"925","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,99,0,11.1574584
"926","Non Fire Disturbances","11270_22",0.0517986,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",899,240,0,12.431664
"927","Non Fire Disturbances","11270_28",0.113932,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1171,251428,0.7,28645.694896
"928","Non Fire Disturbances","11320_33",0.707843,"Central Mixedgrass Prairie",1415,79,0,55.919597
"929","Non Fire Disturbances","11330_25",0.0850918,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,5661,0,481.7046798
"930","Non Fire Disturbances","11350_15_28",0.0219206,"Inter-Mountain Basins Semi-Desert Grassland",1172,60009,0.2,1315.4332854
"931","Non Fire Disturbances","11350_16_23_24",0.020054,"Inter-Mountain Basins Semi-Desert Grassland",1040,3349,0,67.160846
"932","Non Fire Disturbances","11350_16_23_24",0.020054,"Inter-Mountain Basins Semi-Desert Grassland",1140,388,0,7.780952
"933","Non Fire Disturbances","11350_22",0.0221784,"Inter-Mountain Basins Semi-Desert Grassland",900,577,0,12.7969368
"934","Non Fire Disturbances","11350_25",0.0206298,"Inter-Mountain Basins Semi-Desert Grassland",1369,827,0,17.0608446
"935","Non Fire Disturbances","11390_22",0.1118796,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",901,1,0,0.1118796
"936","Non Fire Disturbances","11390_29",0.2683702,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",1267,8312,0,2230.6931024
"937","Non Fire Disturbances","11410_29_30",0.2331088,"Northwestern Great Plains Mixedgrass Prairie",1269,548935,1.5,127961.579128
"938","Non Fire Disturbances","11430_9_19_21_28",0.0038114,"Rocky Mountain Alpine Fell-Field",1173,361030,1,1376.029742
"939","Non Fire Disturbances","11440_12_16_19_28",0.0105414,"Rocky Mountain Alpine Turf",1174,170531,0.5,1797.6354834
"940","Non Fire Disturbances","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1176,875732,2.4,42212.5593032
"941","Non Fire Disturbances","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1041,4407,0,212.4288582
"942","Non Fire Disturbances","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1370,1337,0,64.4468762
"943","Non Fire Disturbances","11470_27_33",0.6319224,"Western Great Plains Foothill and Piedmont Grassland",1496,97047,0.3,61326.1731528
"944","Non Fire Disturbances","11470_27_33",0.6319224,"Western Great Plains Foothill and Piedmont Grassland",1416,34208,0.1,21616.8014592
"945","Non Fire Disturbances","11470_28",0.0170504,"Western Great Plains Foothill and Piedmont Grassland",387,38252,0.1,652.2119008
"946","Non Fire Disturbances","11480_20_29_30",0.1445536,"Western Great Plains Sand Prairie",1271,22155,0.1,3202.585008
"947","Non Fire Disturbances","11490_25",0.0492928,"Western Great Plains Shortgrass Prairie",1371,9,0,0.4436352
"948","Non Fire Disturbances","11490_27_38",0.6500256,"Western Great Plains Shortgrass Prairie",1497,52609,0.1,34197.1967904
"949","Non Fire Disturbances","11490_28",0.0185182,"Western Great Plains Shortgrass Prairie",386,1040,0,19.258928
"950","Non Fire Disturbances","11490_29",0.6128468,"Western Great Plains Shortgrass Prairie",1272,136,0,83.3471648
"951","Non Fire Disturbances","11490_31_33",0.6020854,"Western Great Plains Shortgrass Prairie",1417,14013,0,8437.0227102
"952","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",1042,2326,0,31.6456952
"953","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",1142,34,0,0.4625768
"954","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",1372,3001,0,40.8292052
"955","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",1498,4840,0,65.849168
"956","Non Fire Disturbances","11530_20_22_29_30",0.0128572,"Inter-Mountain Basins Greasewood Flat",904,11,0,0.1414292
"957","Non Fire Disturbances","11530_20_22_29_30",0.0128572,"Inter-Mountain Basins Greasewood Flat",1273,92,0,1.1828624
"958","Non Fire Disturbances","11530_28",0.014015,"Inter-Mountain Basins Greasewood Flat",1177,98666,0.3,1382.80399
"959","Non Fire Disturbances","11550_25",0.0180668,"North American Warm Desert Riparian Systems",1373,1873,0,33.8391164
"960","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",1043,124023,0.3,49401.1638198
"961","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",1143,359,0,142.9978134
"962","Non Fire Disturbances","11590_22",0.3908122,"Rocky Mountain Montane Riparian Systems",905,43789,0.1,17113.2754258
"963","Non Fire Disturbances","11590_25",0.3892342,"Rocky Mountain Montane Riparian Systems",1374,29886,0.1,11632.6533012
"964","Non Fire Disturbances","11590_27_33",0.3899892,"Rocky Mountain Montane Riparian Systems",1499,46781,0.1,18244.0847652
"965","Non Fire Disturbances","11590_27_33",0.3899892,"Rocky Mountain Montane Riparian Systems",1418,1478,0,576.4040376
"966","Non Fire Disturbances","11590_28",0.3840288,"Rocky Mountain Montane Riparian Systems",1178,960368,2.7,368808.9705984
"967","Non Fire Disturbances","11590_29",0.2492084,"Rocky Mountain Montane Riparian Systems",1274,42221,0.1,10521.8278564
"968","Non Fire Disturbances","11600_15_28",0.390715,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1179,465859,1.3,182018.099185
"969","Non Fire Disturbances","11600_20_29",0.3963874,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1275,19196,0.1,7609.0525304
"970","Non Fire Disturbances","11600_23",0.3986152,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1044,38969,0.1,15533.6357288
"971","Non Fire Disturbances","11620_22",0.0283396,"Western Great Plains Floodplain Systems",906,96,0,2.7206016
"972","Non Fire Disturbances","11620_27_33",0.170907,"Western Great Plains Floodplain Systems",1419,3061,0,523.146327
"973","Non Fire Disturbances","11620_27_33",0.170907,"Western Great Plains Floodplain Systems",1500,6035,0,1031.423745
"974","Non Fire Disturbances","11620_29_30",0.0461944,"Western Great Plains Floodplain Systems",1276,13778,0,636.4664432
"975","Non Fire Disturbances","11660_22",0.0612138,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",907,295,0,18.058071
"976","Non Fire Disturbances","11660_29",0.0327752,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,20854,0.1,683.4940208
"977","Non Fire Disturbances","11791_29_30",0.034635,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,354,0,12.26079
"978","Non Fire Disturbances","11792_29_30",0.0164706,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,15819,0,260.5484214
"979","Non Fire Disturbances","13850_29_30",0.2097726,"Western Great Plains Wooded Draw and Ravine",1280,209,0,43.8424734
"980","Non Fire Disturbances","14950_27_33",0.1891096,"Western Great Plains Depressional Wetland Systems",1421,6,0,1.1346576
"981","Non Fire Disturbances","15030_25_27",0.0088262,"Chihuahuan Loamy Plains Desert Grassland",1375,62,0,0.5472244
"982","Non Replacement Fire","10110_16_23_24",0.0202226,"Rocky Mountain Aspen Forest and Woodland",1009,529162,1.5,10701.0314612
"983","Non Replacement Fire","10110_20_29",0.0016754,"Rocky Mountain Aspen Forest and Woodland",1249,14216,0,23.8174864
"984","Non Replacement Fire","10110_27",0.0017868,"Rocky Mountain Aspen Forest and Woodland",1472,607,0,1.0845876
"985","Non Replacement Fire","10110_28",0.0017032,"Rocky Mountain Aspen Forest and Woodland",1146,1460557,4.1,2487.6206824
"986","Non Replacement Fire","10120_16_27",0.0124156,"Rocky Mountain Bigtooth Maple Ravine Woodland",1473,12,0,0.1489872
"987","Non Replacement Fire","10160_15_28",0.0057084,"Colorado Plateau Pinyon-Juniper Woodland",1147,1708311,4.7,9751.7225124
"988","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",1010,145524,0.4,807.5417808
"989","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",1339,22034,0.1,122.2710728
"990","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",1114,1220,0,6.770024
"991","Non Replacement Fire","10160_22",0.0050574,"Colorado Plateau Pinyon-Juniper Woodland",880,41,0,0.2073534
"992","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",1340,37852,0.1,1333.6697976
"993","Non Replacement Fire","10240_25_27",0.1250286,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,32,0,4.0009152
"994","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",1342,3,0,0.0424038
"995","Non Replacement Fire","10480_29",0.0303852,"Northwestern Great Plains Highland White Spruce Woodland",1250,312,0,9.4801824
"996","Non Replacement Fire","10500_16_23_28",0.0015616,"Rocky Mountain Lodgepole Pine Forest",1149,1862385,5.2,2908.300416
"997","Non Replacement Fire","10500_16_23_28",0.0015616,"Rocky Mountain Lodgepole Pine Forest",1012,2470,0,3.857152
"998","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,149395,0.4,12354.697589
"999","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",883,1286,0,106.3498852
"1000","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,8,0,0.6615856
"1001","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,2636,0,217.9924552
"1002","Non Replacement Fire","10510_27",0.0479606,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1475,9074,0,435.1944844
"1003","Non Replacement Fire","10510_28",0.0507648,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1150,2110732,5.9,107150.8878336
"1004","Non Replacement Fire","10510_29",0.0854244,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1252,55531,0.2,4743.7023564
"1005","Non Replacement Fire","10520_16_23_24",0.0247144,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1014,16733,0,413.5460552
"1006","Non Replacement Fire","10520_25",0.025221,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1344,7,0,0.176547
"1007","Non Replacement Fire","10520_27",0.0231012,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1476,667,0,15.4085004
"1008","Non Replacement Fire","10520_28",0.0134216,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1151,1204503,3.3,16166.3574648
"1009","Non Replacement Fire","10540_15_25",0.1059008,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,70090,0.2,7422.587072
"1010","Non Replacement Fire","10540_16_23_24",0.0551132,"Southern Rocky Mountain Ponderosa Pine Woodland",1015,316460,0.9,17441.123272
"1011","Non Replacement Fire","10540_16_23_24",0.0551132,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,606,0,33.3985992
"1012","Non Replacement Fire","10540_22",0.0729198,"Southern Rocky Mountain Ponderosa Pine Woodland",884,5991,0,436.8625218
"1013","Non Replacement Fire","10540_28",0.0476622,"Southern Rocky Mountain Ponderosa Pine Woodland",1152,2585065,7.2,123209.885043
"1014","Non Replacement Fire","10540_29",0.053528,"Southern Rocky Mountain Ponderosa Pine Woodland",1253,242207,0.7,12964.856296
"1015","Non Replacement Fire","10540_33",0.0391956,"Southern Rocky Mountain Ponderosa Pine Woodland",1405,13159,0,515.7749004
"1016","Non Replacement Fire","10541_27",0.088724,"Southern Rocky Mountain Ponderosa Pine Woodland - South",1477,84453,0.2,7493.007972
"1017","Non Replacement Fire","10542_27",0.0383646,"Southern Rocky Mountain Ponderosa Pine Woodland - North",1478,22814,0.1,875.2499844
"1018","Non Replacement Fire","10550_15_28",0.0022802,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1153,5231487,14.5,11928.8366574
"1019","Non Replacement Fire","10550_16_23_24",0.0001428,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1016,32837,0.1,4.6891236
